@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
3655,'2016/11/25 15:54:23:682',14,0,0,0,0,0,0,0,0,0,0,0,0,43.099152,0.731598,0.758533,0,0,?,?,?,?
3656,'2016/11/25 15:54:23:714',14,0,0,0,0,0,0,0,0,0,0,0,0,39.319519,3.074585,1.417362,0,0,?,?,?,?
3657,'2016/11/25 15:54:23:748',14,0,0,0,0,0,0,0,0,0,0,0,0,35.449402,5.448181,1.39629,0,0,?,?,?,?
3658,'2016/11/25 15:54:23:782',14,0,0,0,0,0,0,0,0,0,0,0,0,26.359863,6.401657,1.054916,0,0,?,?,?,?
3659,'2016/11/25 15:54:23:815',14,0,0,0,0,0,0,0,0,0,0,0,0,13.709656,4.558578,0.365841,0,0,?,?,?,?
3660,'2016/11/25 15:54:23:848',14,0,0,0,0,0,0,0,0,0,0,0,0,11.730408,5.331696,0.192535,0,0,?,?,?,?
3661,'2016/11/25 15:54:23:882',14,0,0,0,0,0,0,0,0,0,0,0,0,6.202881,3.514267,0.092087,0,0,?,?,?,?
3662,'2016/11/25 15:54:23:915',14,0,0,0,0,0,0,0,0,0,0,0,0,3.358643,0.594955,0.342999,0,0,?,?,?,?
3663,'2016/11/25 15:54:23:948',14,0,0,0,0,0,0,0,0,0,0,0,0,1.452515,2.553757,0.484444,0,0,?,?,?,?
3664,'2016/11/25 15:54:23:982',14,0,0,0,0,0,0,0,0,0,0,0,0,2.668274,6.130753,0.180328,0,0,?,?,?,?
3665,'2016/11/25 15:54:24:016',14,0,0,0,0,0,0,0,0,0,0,0,0,1.014709,8.591537,0.251812,0,0,?,?,?,?
3666,'2016/11/25 15:54:24:049',14,0,0,0,0,0,0,0,0,0,0,0,0,1.587891,7.676285,0.407757,0,0,?,?,?,?
3667,'2016/11/25 15:54:24:082',14,0,0,0,0,0,0,0,0,0,0,0,0,4.908264,9.723373,0.86203,0,0,?,?,?,?
3668,'2016/11/25 15:54:24:115',14,0,0,0,0,0,0,0,0,0,0,0,0,11.771057,8.363739,2.556274,0,0,?,?,?,?
3669,'2016/11/25 15:54:24:148',14,0,0,0,0,0,0,0,0,0,0,0,0,14.905762,6.996567,2.3899,0,0,?,?,?,?
3670,'2016/11/25 15:54:24:182',14,0,0,0,0,0,0,0,0,0,0,0,0,19.001099,5.54155,2.992023,0,0,?,?,?,?
3671,'2016/11/25 15:54:24:215',14,0,0,0,0,0,0,0,0,0,0,0,0,20.191895,4.848312,2.692287,0,0,?,?,?,?
3672,'2016/11/25 15:54:24:249',14,0,0,0,0,0,0,0,0,0,0,0,0,16.788818,2.446381,1.841217,0,0,?,?,?,?
3673,'2016/11/25 15:54:24:282',14,0,0,0,0,0,0,0,0,0,0,0,0,28.157837,1.151245,2.267357,0,0,?,?,?,?
3674,'2016/11/25 15:54:24:316',14,0,0,0,0,0,0,0,0,0,0,0,0,33.689819,0.425003,1.703125,0,0,?,?,?,?
3675,'2016/11/25 15:54:24:348',14,0,0,0,0,0,0,0,0,0,0,0,0,39.28653,0.419373,1.082054,0,0,?,?,?,?
3676,'2016/11/25 15:54:24:382',14,0,0,0,0,0,0,0,0,0,0,0,0,41.659088,0.670181,0.168854,0,0,?,?,?,?
3677,'2016/11/25 15:54:24:416',14,0,0,0,0,0,0,0,0,0,0,0,0,41.237183,0.307373,0.605621,0,0,?,?,?,?
3678,'2016/11/25 15:54:24:449',14,0,0,0,0,0,0,0,0,0,0,0,0,38.179688,2.259445,1.133415,0,0,?,?,?,?
3679,'2016/11/25 15:54:24:481',14,0,0,0,0,0,0,0,0,0,0,0,0,24.588104,2.542603,1.237244,0,0,?,?,?,?
3680,'2016/11/25 15:54:24:515',14,0,0,0,0,0,0,0,0,0,0,0,0,27.318237,3.342957,2.128487,0,0,?,?,?,?
3681,'2016/11/25 15:54:24:548',14,0,0,0,0,0,0,0,0,0,0,0,0,21.196991,4.140823,2.651077,0,0,?,?,?,?
3682,'2016/11/25 15:54:24:583',14,0,0,0,0,0,0,0,0,0,0,0,0,13.810333,4.337265,3.046692,0,0,?,?,?,?
3683,'2016/11/25 15:54:24:616',14,0,0,0,0,0,0,0,0,0,0,0,0,6.836792,3.95961,3.10833,0,0,?,?,?,?
3684,'2016/11/25 15:54:24:648',14,0,0,0,0,0,0,0,0,0,0,0,0,0.73111,4.560898,3.357483,0,0,?,?,?,?
3685,'2016/11/25 15:54:24:681',14,0,0,0,0,0,0,0,0,0,0,0,0,5.234314,3.066879,2.477814,0,0,?,?,?,?
3686,'2016/11/25 15:54:24:715',14,0,0,0,0,0,0,0,0,0,0,0,0,12.771576,3.51416,3.139626,0,0,?,?,?,?
3687,'2016/11/25 15:54:24:749',14,0,0,0,0,0,0,0,0,0,0,0,0,18.73584,3.524597,3.046391,0,0,?,?,?,?
3688,'2016/11/25 15:54:24:781',14,0,0,0,0,0,0,0,0,0,0,0,0,26.126526,4.246613,2.772434,0,0,?,?,?,?
3689,'2016/11/25 15:54:24:815',14,0,0,0,0,0,0,0,0,0,0,0,0,31.575409,3.499725,2.357098,0,0,?,?,?,?
3690,'2016/11/25 15:54:24:847',14,0,0,0,0,0,0,0,0,0,0,0,0,37.133667,3.924622,2.092045,0,0,?,?,?,?
3691,'2016/11/25 15:54:24:881',14,0,0,0,0,0,0,0,0,0,0,0,0,31.126709,2.866028,1.376595,0,0,?,?,?,?
3692,'2016/11/25 15:54:24:916',14,0,0,0,0,0,0,0,0,0,0,0,0,40.311005,4.414597,1.134039,0,0,?,?,?,?
3693,'2016/11/25 15:54:24:948',14,0,0,0,0,0,0,0,0,0,0,0,0,39.39798,4.055908,0.596151,0,0,?,?,?,?
3694,'2016/11/25 15:54:24:981',14,0,0,0,0,0,0,0,0,0,0,0,0,38.597656,3.550339,0.201397,0,0,?,?,?,?
3695,'2016/11/25 15:54:25:016',14,0,0,0,0,0,0,0,0,0,0,0,0,36.911438,2.325287,1.150993,0,0,?,?,?,?
3696,'2016/11/25 15:54:25:048',14,0,0,0,0,0,0,0,0,0,0,0,0,40.646484,0.517746,1.273251,0,0,?,?,?,?
3697,'2016/11/25 15:54:25:082',14,0,0,0,0,0,0,0,0,0,0,0,0,36.817566,1.242325,1.890179,0,0,?,?,?,?
3698,'2016/11/25 15:54:25:116',14,0,0,0,0,0,0,0,0,0,0,0,0,8.536438,0.288956,0.565834,0,0,?,?,?,?
3699,'2016/11/25 15:54:25:148',14,0,0,0,0,0,0,0,0,0,0,0,0,43.717285,0.370438,3.508484,0,0,?,?,?,?
3700,'2016/11/25 15:54:25:181',14,0,0,0,0,0,0,0,0,0,0,0,0,20.947693,0.306091,2.506432,0,0,?,?,?,?
3701,'2016/11/25 15:54:25:215',14,0,0,0,0,0,0,0,0,0,0,0,0,16.030823,0.917313,2.300701,0,0,?,?,?,?
3702,'2016/11/25 15:54:25:247',14,0,0,0,0,0,0,0,0,0,0,0,0,8.280457,1.704224,1.745628,0,0,?,?,?,?
3703,'2016/11/25 15:54:25:282',14,0,0,0,0,0,0,0,0,0,0,0,0,2.399597,1.503677,2.40139,0,0,?,?,?,?
3704,'2016/11/25 15:54:25:315',14,0,0,0,0,0,0,0,0,0,0,0,0,5.388184,1.115662,1.952499,0,0,?,?,?,?
3705,'2016/11/25 15:54:25:348',14,0,0,0,0,0,0,0,0,0,0,0,0,11.871704,1.057983,2.596413,0,0,?,?,?,?
3706,'2016/11/25 15:54:25:382',14,0,0,0,0,0,0,0,0,0,0,0,0,17.195801,1.060974,2.739857,0,0,?,?,?,?
3707,'2016/11/25 15:54:25:416',14,0,0,0,0,0,0,0,0,0,0,0,0,21.826233,1.283203,3.058971,0,0,?,?,?,?
3708,'2016/11/25 15:54:25:449',14,0,0,0,0,0,0,0,0,0,0,0,0,19.003723,2.733704,3.067055,0,0,?,?,?,?
3709,'2016/11/25 15:54:25:481',14,0,0,0,0,0,0,0,0,0,0,0,0,21.938354,1.549484,2.446476,0,0,?,?,?,?
3710,'2016/11/25 15:54:25:516',14,0,0,0,0,0,0,0,0,0,0,0,0,18.467407,0.075974,1.443512,0,0,?,?,?,?
3711,'2016/11/25 15:54:25:549',14,0,0,0,0,0,0,0,0,0,0,0,0,25.516968,0.103439,1.94487,0,0,?,?,?,?
3712,'2016/11/25 15:54:25:581',14,0,0,0,0,0,0,0,0,0,0,0,0,28.02002,0.627563,1.607941,0,0,?,?,?,?
3713,'2016/11/25 15:54:25:616',14,0,0,0,0,0,0,0,0,0,0,0,0,33.401245,1.012909,1.645828,0,0,?,?,?,?
3714,'2016/11/25 15:54:25:648',14,0,0,0,0,0,0,0,0,0,0,0,0,39.670654,2.358231,0.826836,0,0,?,?,?,?
3715,'2016/11/25 15:54:25:681',14,0,0,0,0,0,0,0,0,0,0,0,0,43.979858,2.158325,0.599747,0,0,?,?,?,?
3716,'2016/11/25 15:54:25:714',14,0,0,0,0,0,0,0,0,0,0,0,0,43.48291,1.671631,0.99617,0,0,?,?,?,?
3717,'2016/11/25 15:54:25:748',14,0,0,0,0,0,0,0,0,0,0,0,0,30.482391,1.398361,1.241791,0,0,?,?,?,?
3718,'2016/11/25 15:54:25:782',14,0,0,0,0,0,0,0,0,0,0,0,0,35.788116,1.496292,2.141655,0,0,?,?,?,?
3719,'2016/11/25 15:54:25:816',14,0,0,0,0,0,0,0,0,0,0,0,0,27.139954,0.876862,2.582039,0,0,?,?,?,?
3720,'2016/11/25 15:54:25:849',14,0,0,0,0,0,0,0,0,0,0,0,0,16.812134,0.587387,2.766167,0,0,?,?,?,?
3721,'2016/11/25 15:54:25:881',14,0,0,0,0,0,0,0,0,0,0,0,0,8.064789,1.041916,3.140972,0,0,?,?,?,?
3722,'2016/11/25 15:54:25:915',14,0,0,0,0,0,0,0,0,0,0,0,0,2.869049,1.022064,3.325176,0,0,?,?,?,?
3723,'2016/11/25 15:54:25:948',14,0,0,0,0,0,0,0,0,0,0,0,0,2.160645,0.940857,2.554066,0,0,?,?,?,?
3724,'2016/11/25 15:54:25:981',14,0,0,0,0,0,0,0,0,0,0,0,0,8.993073,1.689011,3.053352,0,0,?,?,?,?
3725,'2016/11/25 15:54:26:016',14,0,0,0,0,0,0,0,0,0,0,0,0,15.581512,1.229477,2.785347,0,0,?,?,?,?
3726,'2016/11/25 15:54:26:049',14,0,0,0,0,0,0,0,0,0,0,0,0,21.124634,1.280273,2.611103,0,0,?,?,?,?
3727,'2016/11/25 15:54:26:082',14,0,0,0,0,0,0,0,0,0,0,0,0,26.45816,1.867035,2.135048,0,0,?,?,?,?
3728,'2016/11/25 15:54:26:115',14,0,0,0,0,0,0,0,0,0,0,0,0,29.052643,2.082703,2.221199,0,0,?,?,?,?
3729,'2016/11/25 15:54:26:148',14,0,0,0,0,0,0,0,0,0,0,0,0,29.50415,2.697052,2.260921,0,0,?,?,?,?
3730,'2016/11/25 15:54:26:182',14,0,0,0,0,0,0,0,0,0,0,0,0,23.608551,1.657364,1.101589,0,0,?,?,?,?
3731,'2016/11/25 15:54:26:215',14,0,0,0,0,0,0,0,0,0,0,0,0,16.056,0.872849,0.230637,0,0,?,?,?,?
3732,'2016/11/25 15:54:26:249',14,0,0,0,0,0,0,0,0,0,0,0,0,50.068237,1.4422,0.948738,0,0,?,?,?,?
3733,'2016/11/25 15:54:26:281',14,0,0,0,0,0,0,0,0,0,0,0,0,35.994141,1.49913,0.922283,0,0,?,?,?,?
3734,'2016/11/25 15:54:26:316',14,0,0,0,0,0,0,0,0,0,0,0,0,30.526306,1.885361,0.94138,0,0,?,?,?,?
3735,'2016/11/25 15:54:26:350',14,0,0,0,0,0,0,0,0,0,0,0,0,23.026184,1.881897,1.460167,0,0,?,?,?,?
3736,'2016/11/25 15:54:35:149',15,0,0,0,0,0,0,0,0,0,0,0,0,0.070374,0.061523,0.000786,0,0,?,?,?,?
3737,'2016/11/25 15:54:35:183',15,0,0,0,0,0,0,0,0,0,0,0,0,0.024109,0.052277,0.007072,0,0,?,?,?,?
3738,'2016/11/25 15:54:35:216',15,0,0,0,0,0,0,0,0,0,0,0,0,0.005005,0.068283,0.02919,0,0,?,?,?,?
3739,'2016/11/25 15:54:35:249',15,0,0,0,0,0,0,0,0,0,0,0,0,0.046173,0.116409,0.037956,0,0,?,?,?,?
3740,'2016/11/25 15:54:35:281',15,0,0,0,0,0,0,0,0,0,0,0,0,0.064667,0.100311,0.040546,0,0,?,?,?,?
3741,'2016/11/25 15:54:35:316',15,0,0,0,0,0,0,0,0,0,0,0,0,0.102417,0.028351,0.027355,0,0,?,?,?,?
3742,'2016/11/25 15:54:35:348',15,0,0,0,0,0,0,0,0,0,0,0,0,0.054626,0.071808,0.053349,0,0,?,?,?,?
3743,'2016/11/25 15:54:35:382',15,0,0,0,0,0,0,0,0,0,0,0,0,0.080536,0.095917,0.088799,0,0,?,?,?,?
3744,'2016/11/25 15:54:35:415',15,0,0,0,0,0,0,0,0,0,0,0,0,0.247772,0.090759,0.073879,0,0,?,?,?,?
3745,'2016/11/25 15:54:35:449',15,0,0,0,0,0,0,0,0,0,0,0,0,0.278137,0.006104,0.098167,0,0,?,?,?,?
3746,'2016/11/25 15:54:35:481',15,0,0,0,0,0,0,0,0,0,0,0,0,0.154114,0.034012,0.135029,0,0,?,?,?,?
3747,'2016/11/25 15:54:35:516',15,0,0,0,0,0,0,0,0,0,0,0,0,0.076202,0.21907,0.07132,0,0,?,?,?,?
3748,'2016/11/25 15:54:35:550',15,0,0,0,0,0,0,0,0,0,0,0,0,0.020355,0.013214,0.049335,0,0,?,?,?,?
3749,'2016/11/25 15:54:35:581',15,0,0,0,0,0,0,0,0,0,0,0,0,0.419739,0.037445,0.092834,0,0,?,?,?,?
3750,'2016/11/25 15:54:35:616',15,0,0,0,0,0,0,0,0,0,0,0,0,0.375366,0.096848,0.057884,0,0,?,?,?,?
3751,'2016/11/25 15:54:35:648',15,0,0,0,0,0,0,0,0,0,0,0,0,0.478638,0.167938,0.014019,0,0,?,?,?,?
3752,'2016/11/25 15:54:35:681',15,0,0,0,0,0,0,0,0,0,0,0,0,0.424896,0.155563,0.018131,0,0,?,?,?,?
3753,'2016/11/25 15:54:35:715',15,0,0,0,0,0,0,0,0,0,0,0,0,0.27478,0.092239,0.000317,0,0,?,?,?,?
3754,'2016/11/25 15:54:35:749',15,0,0,0,0,0,0,0,0,0,0,0,0,0.231445,0.201614,0.008583,0,0,?,?,?,?
3755,'2016/11/25 15:54:35:781',15,0,0,0,0,0,0,0,0,0,0,0,0,0.01709,0.071899,0.014175,0,0,?,?,?,?
3756,'2016/11/25 15:54:35:816',15,0,0,0,0,0,0,0,0,0,0,0,0,0.207764,0.035767,0.005489,0,0,?,?,?,?
3757,'2016/11/25 15:54:35:848',15,0,0,0,0,0,0,0,0,0,0,0,0,0.189484,0.075638,0.019264,0,0,?,?,?,?
3758,'2016/11/25 15:54:35:881',15,0,0,0,0,0,0,0,0,0,0,0,0,0.141876,0.141129,0.009861,0,0,?,?,?,?
3759,'2016/11/25 15:54:35:915',15,0,0,0,0,0,0,0,0,0,0,0,0,0.062103,0.096222,0.042686,0,0,?,?,?,?
3760,'2016/11/25 15:54:35:948',15,0,0,0,0,0,0,0,0,0,0,0,0,0.030121,0.094315,0.019245,0,0,?,?,?,?
3761,'2016/11/25 15:54:35:982',15,0,0,0,0,0,0,0,0,0,0,0,0,0.110779,0.196167,0.097282,0,0,?,?,?,?
3762,'2016/11/25 15:54:36:016',15,0,0,0,0,0,0,0,0,0,0,0,0,0.181305,0.068039,0.102673,0,0,?,?,?,?
3763,'2016/11/25 15:54:36:049',15,0,0,0,0,0,0,0,0,0,0,0,0,0.583252,0.068085,0.182716,0,0,?,?,?,?
3764,'2016/11/25 15:54:36:082',15,0,0,0,0,0,0,0,0,0,0,0,0,0.517548,0.031799,0.112934,0,0,?,?,?,?
3765,'2016/11/25 15:54:36:115',15,0,0,0,0,0,0,0,0,0,0,0,0,0.295044,0.085846,0.037518,0,0,?,?,?,?
3766,'2016/11/25 15:54:36:149',15,0,0,0,0,0,0,0,0,0,0,0,0,0.179535,0.274979,0.028591,0,0,?,?,?,?
3767,'2016/11/25 15:54:36:183',15,0,0,0,0,0,0,0,0,0,0,0,0,0.088806,0.049759,0.064854,0,0,?,?,?,?
3768,'2016/11/25 15:54:36:216',15,0,0,0,0,0,0,0,0,0,0,0,0,0.058685,0.049637,0.058079,0,0,?,?,?,?
3769,'2016/11/25 15:54:36:248',15,0,0,0,0,0,0,0,0,0,0,0,0,0.156525,0.038559,0.019108,0,0,?,?,?,?
3770,'2016/11/25 15:54:36:283',15,0,0,0,0,0,0,0,0,0,0,0,0,0.05188,0.0737,0.028946,0,0,?,?,?,?
3771,'2016/11/25 15:54:36:315',15,0,0,0,0,0,0,0,0,0,0,0,0,0.003418,0.027924,0.018314,0,0,?,?,?,?
3772,'2016/11/25 15:54:36:348',15,0,0,0,0,0,0,0,0,0,0,0,0,0.248871,0.049408,0.004665,0,0,?,?,?,?
3773,'2016/11/25 15:54:36:383',15,0,0,0,0,0,0,0,0,0,0,0,0,0.37442,0.024536,0.008247,0,0,?,?,?,?
3774,'2016/11/25 15:54:36:415',15,0,0,0,0,0,0,0,0,0,0,0,0,0.183197,0.078339,0.017879,0,0,?,?,?,?
3775,'2016/11/25 15:54:36:448',15,0,0,0,0,0,0,0,0,0,0,0,0,0.207458,0.0298,0.034847,0,0,?,?,?,?
3776,'2016/11/25 15:54:36:482',15,0,0,0,0,0,0,0,0,0,0,0,0,0.193726,0.103378,0.079891,0,0,?,?,?,?
3777,'2016/11/25 15:54:36:515',15,0,0,0,0,0,0,0,0,0,0,0,0,0.32193,0.011017,0.096394,0,0,?,?,?,?
3778,'2016/11/25 15:54:36:548',15,0,0,0,0,0,0,0,0,0,0,0,0,0.207733,0.102936,0.044872,0,0,?,?,?,?
3779,'2016/11/25 15:54:36:581',15,0,0,0,0,0,0,0,0,0,0,0,0,0.158325,0.158844,0.001076,0,0,?,?,?,?
3780,'2016/11/25 15:54:36:615',15,0,0,0,0,0,0,0,0,0,0,0,0,0.089386,0.003281,0.009819,0,0,?,?,?,?
3781,'2016/11/25 15:54:36:648',15,0,0,0,0,0,0,0,0,0,0,0,0,0.043457,0.08844,0.029419,0,0,?,?,?,?
3782,'2016/11/25 15:54:36:682',15,0,0,0,0,0,0,0,0,0,0,0,0,0.073212,0.131897,0.003075,0,0,?,?,?,?
3783,'2016/11/25 15:54:36:715',15,0,0,0,0,0,0,0,0,0,0,0,0,0.115234,0.042633,0.010876,0,0,?,?,?,?
3784,'2016/11/25 15:54:36:749',15,0,0,0,0,0,0,0,0,0,0,0,0,0.004547,0.068039,0.029049,0,0,?,?,?,?
3785,'2016/11/25 15:54:36:782',15,0,0,0,0,0,0,0,0,0,0,0,0,0.100037,0.128677,0.026615,0,0,?,?,?,?
3786,'2016/11/25 15:54:36:815',15,0,0,0,0,0,0,0,0,0,0,0,0,0.118622,0.03212,0.008053,0,0,?,?,?,?
3787,'2016/11/25 15:54:36:848',15,0,0,0,0,0,0,0,0,0,0,0,0,0.184906,0.17868,0.019047,0,0,?,?,?,?
3788,'2016/11/25 15:54:36:881',15,0,0,0,0,0,0,0,0,0,0,0,0,0.238831,0.108932,0.017506,0,0,?,?,?,?
3789,'2016/11/25 15:54:36:916',15,0,0,0,0,0,0,0,0,0,0,0,0,0.277771,0.058212,0.051762,0,0,?,?,?,?
3790,'2016/11/25 15:54:36:949',15,0,0,0,0,0,0,0,0,0,0,0,0,0.08493,0.005737,0.082085,0,0,?,?,?,?
3791,'2016/11/25 15:54:36:982',15,0,0,0,0,0,0,0,0,0,0,0,0,0.061554,0.030182,0.046383,0,0,?,?,?,?
3792,'2016/11/25 15:54:37:016',15,0,0,0,0,0,0,0,0,0,0,0,0,0.045593,0.102524,0.008373,0,0,?,?,?,?
3793,'2016/11/25 15:54:37:048',15,0,0,0,0,0,0,0,0,0,0,0,0,0.138428,0.056152,0.005512,0,0,?,?,?,?
3794,'2016/11/25 15:54:37:082',15,0,0,0,0,0,0,0,0,0,0,0,0,0.066925,0.039597,0.004875,0,0,?,?,?,?
3795,'2016/11/25 15:54:37:116',15,0,0,0,0,0,0,0,0,0,0,0,0,0.122711,0.036774,0.005493,0,0,?,?,?,?
3796,'2016/11/25 15:54:37:148',15,0,0,0,0,0,0,0,0,0,0,0,0,0.047089,0.088226,0.029694,0,0,?,?,?,?
3797,'2016/11/25 15:54:37:182',15,0,0,0,0,0,0,0,0,0,0,0,0,0.029205,0.04422,0.019012,0,0,?,?,?,?
3798,'2016/11/25 15:54:37:218',15,0,0,0,0,0,0,0,0,0,0,0,0,0.074432,0.07431,0.005142,0,0,?,?,?,?
3799,'2016/11/25 15:54:37:248',15,0,0,0,0,0,0,0,0,0,0,0,0,0.119873,0.084045,0.017769,0,0,?,?,?,?
3800,'2016/11/25 15:54:37:281',15,0,0,0,0,0,0,0,0,0,0,0,0,0.056427,0.014786,0.002186,0,0,?,?,?,?
3801,'2016/11/25 15:54:37:316',15,0,0,0,0,0,0,0,0,0,0,0,0,0.054688,0.026077,0.000252,0,0,?,?,?,?
3802,'2016/11/25 15:54:37:349',15,0,0,0,0,0,0,0,0,0,0,0,0,0.037842,0.002625,0.016575,0,0,?,?,?,?
3803,'2016/11/25 15:54:37:381',15,0,0,0,0,0,0,0,0,0,0,0,0,0.145508,0.001038,0.021049,0,0,?,?,?,?
3804,'2016/11/25 15:54:37:416',15,0,0,0,0,0,0,0,0,0,0,0,0,0.200378,0.050079,0.010971,0,0,?,?,?,?
3805,'2016/11/25 15:54:37:448',15,0,0,0,0,0,0,0,0,0,0,0,0,0.00293,0.005798,0.005249,0,0,?,?,?,?
3806,'2016/11/25 15:54:37:481',15,0,0,0,0,0,0,0,0,0,0,0,0,0.074829,0.010895,0.009766,0,0,?,?,?,?
3807,'2016/11/25 15:54:37:515',15,0,0,0,0,0,0,0,0,0,0,0,0,0.129089,0.013245,0.017704,0,0,?,?,?,?
3808,'2016/11/25 15:54:37:548',15,0,0,0,0,0,0,0,0,0,0,0,0,0.217407,0.07486,0.013504,0,0,?,?,?,?
3809,'2016/11/25 15:54:37:583',15,0,0,0,0,0,0,0,0,0,0,0,0,0.281097,0.051849,0.002228,0,0,?,?,?,?
3810,'2016/11/25 15:54:37:615',15,0,0,0,0,0,0,0,0,0,0,0,0,0.298676,0.01297,0.012329,0,0,?,?,?,?
3811,'2016/11/25 15:54:37:649',15,0,0,0,0,0,0,0,0,0,0,0,0,0.230988,0.002975,0.002174,0,0,?,?,?,?
3812,'2016/11/25 15:54:37:682',15,0,0,0,0,0,0,0,0,0,0,0,0,0.089569,0.038406,0.007359,0,0,?,?,?,?
3813,'2016/11/25 15:54:37:715',15,0,0,0,0,0,0,0,0,0,0,0,0,0.07016,0.022995,0.006626,0,0,?,?,?,?
3814,'2016/11/25 15:54:37:750',15,0,0,0,0,0,0,0,0,0,0,0,0,0.159882,0.150635,0.027172,0,0,?,?,?,?
3815,'2016/11/25 15:54:37:782',15,0,0,0,0,0,0,0,0,0,0,0,0,0.027466,0.107529,0.032562,0,0,?,?,?,?
3816,'2016/11/25 15:54:37:816',15,0,0,0,0,0,0,0,0,0,0,0,0,0.207214,0.048599,0.024002,0,0,?,?,?,?
3817,'2016/11/25 15:54:37:849',15,0,0,0,0,0,0,0,0,0,0,0,0,0.188538,0.093445,0.008667,0,0,?,?,?,?
3818,'2016/11/25 15:54:37:882',15,0,0,0,0,0,0,0,0,0,0,0,0,0.010132,0.12175,0.007915,0,0,?,?,?,?
3819,'2016/11/25 15:54:37:916',15,0,0,0,0,0,0,0,0,0,0,0,0,0.326447,0.064316,0.004669,0,0,?,?,?,?
3820,'2016/11/25 15:54:37:949',15,0,0,0,0,0,0,0,0,0,0,0,0,0.305939,0.045151,0.012985,0,0,?,?,?,?
3821,'2016/11/25 15:54:37:983',15,0,0,0,0,0,0,0,0,0,0,0,0,0.246613,0.114227,0.020374,0,0,?,?,?,?
3822,'2016/11/25 15:54:38:016',15,0,0,0,0,0,0,0,0,0,0,0,0,0.114288,0.007446,0.035091,0,0,?,?,?,?
3823,'2016/11/25 15:54:38:050',15,0,0,0,0,0,0,0,0,0,0,0,0,0.266571,0.038055,0.009724,0,0,?,?,?,?
3824,'2016/11/25 15:54:38:082',15,0,0,0,0,0,0,0,0,0,0,0,0,0.173584,0.099945,0.011318,0,0,?,?,?,?
3825,'2016/11/25 15:54:38:116',15,0,0,0,0,0,0,0,0,0,0,0,0,0.007202,0.070251,0.001308,0,0,?,?,?,?
3826,'2016/11/25 15:54:38:148',15,0,0,0,0,0,0,0,0,0,0,0,0,0.096924,0.050232,0.012527,0,0,?,?,?,?
3827,'2016/11/25 15:54:38:182',15,0,0,0,0,0,0,0,0,0,0,0,0,0.035797,0.043182,0.00742,0,0,?,?,?,?
3828,'2016/11/25 15:54:38:216',15,0,0,0,0,0,0,0,0,0,0,0,0,0.002014,0.004089,0.011581,0,0,?,?,?,?
3829,'2016/11/25 15:54:38:249',15,0,0,0,0,0,0,0,0,0,0,0,0,0.028748,0.011322,0.012501,0,0,?,?,?,?
3830,'2016/11/25 15:54:38:282',15,0,0,0,0,0,0,0,0,0,0,0,0,0.07608,0.174911,0.024078,0,0,?,?,?,?
3831,'2016/11/25 15:54:38:316',15,0,0,0,0,0,0,0,0,0,0,0,0,0.01178,0.011368,0.001198,0,0,?,?,?,?
3832,'2016/11/25 15:54:38:349',15,0,0,0,0,0,0,0,0,0,0,0,0,0.365906,0.382965,0.154202,0,0,?,?,?,?
3833,'2016/11/25 15:54:38:382',15,0,0,0,0,0,0,0,0,0,0,0,0,0.325287,0.122986,0.086105,0,0,?,?,?,?
3834,'2016/11/25 15:54:38:416',15,0,0,0,0,0,0,0,0,0,0,0,0,0.265686,0.173218,0.102482,0,0,?,?,?,?
3835,'2016/11/25 15:54:38:450',15,0,0,0,0,0,0,0,0,0,0,0,0,0.979645,0.021362,0.221275,0,0,?,?,?,?
3836,'2016/11/25 15:54:38:483',15,0,0,0,0,0,0,0,0,0,0,0,0,1.207916,0.349915,0.39653,0,0,?,?,?,?
3837,'2016/11/25 15:54:38:515',15,0,0,0,0,0,0,0,0,0,0,0,0,0.682587,0.140961,0.18121,0,0,?,?,?,?
3838,'2016/11/25 15:54:38:548',15,0,0,0,0,0,0,0,0,0,0,0,0,0.208374,0.147079,0.078457,0,0,?,?,?,?
3839,'2016/11/25 15:54:38:582',15,0,0,0,0,0,0,0,0,0,0,0,0,0.113922,0.017776,0.11932,0,0,?,?,?,?
3840,'2016/11/25 15:54:38:616',15,0,0,0,0,0,0,0,0,0,0,0,0,0.283264,0.105774,0.158924,0,0,?,?,?,?
3841,'2016/11/25 15:54:38:649',15,0,0,0,0,0,0,0,0,0,0,0,0,0.31073,0.051636,0.149784,0,0,?,?,?,?
3842,'2016/11/25 15:54:38:682',15,0,0,0,0,0,0,0,0,0,0,0,0,0.215851,0.022095,0.099243,0,0,?,?,?,?
3843,'2016/11/25 15:54:38:716',15,0,0,0,0,0,0,0,0,0,0,0,0,0.106262,0.011108,0.023216,0,0,?,?,?,?
