@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
3596,'2016/11/25 16:38:45:272',14,0,0.030184,0.020997,0.008399,0.008136,0.011549,0.012073,0.053543,0.027559,0.55625,0.29375,0.25625,0,0,0,0,0,?,0,?,?
3597,'2016/11/25 16:38:45:306',14,0,0.030709,0.02231,0.008661,0.008136,0.011811,0.012336,0.050394,0.027297,0.5625,0.2875,0.26875,0,0,0,0,0,?,0,?,?
3598,'2016/11/25 16:38:45:339',14,0,0.030446,0.022047,0.008661,0.008661,0.011549,0.013123,0.050131,0.027559,0.51875,0.25625,0.24375,0,0,0,0,0,?,0,?,?
3599,'2016/11/25 16:38:45:372',14,0,0.029134,0.022047,0.008661,0.008661,0.012336,0.013648,0.048294,0.027034,0.49375,0.25,0.21875,0,0,0,0,0,?,0,?,?
3600,'2016/11/25 16:38:45:405',14,0,0.028871,0.02126,0.008399,0.008399,0.012073,0.013648,0.049081,0.026509,0.43125,0.23125,0.2625,0,0,0,0,0,?,0,?,?
3601,'2016/11/25 16:38:45:438',14,0,0.028346,0.020735,0.008399,0.008399,0.011811,0.013911,0.049869,0.025722,0.4875,0.23125,0.29375,0,0,0,0,0,?,0,?,?
3602,'2016/11/25 16:38:45:472',14,0,0.027822,0.020735,0.008399,0.008661,0.011549,0.013648,0.043832,0.024672,0.5375,0.20625,0.2875,0,0,0,0,0,?,0,?,?
3603,'2016/11/25 16:38:45:505',14,0,0.027297,0.020472,0.008661,0.008661,0.011286,0.013648,0.048031,0.025722,0.51875,0.19375,0.34375,0,0,0,0,0,?,0,?,?
3604,'2016/11/25 16:38:45:538',14,0,0.027559,0.02126,0.008399,0.008136,0.011024,0.013911,0.046719,0.026247,0.48125,0.20625,0.31875,0,0,0,0,0,?,0,?,?
3605,'2016/11/25 16:38:45:571',14,0,0.027034,0.022047,0.008399,0.008136,0.011024,0.013123,0.046982,0.027034,0.4375,0.1875,0.3625,0,0,0,0,0,?,0,?,?
3606,'2016/11/25 16:38:45:605',14,0,0.025984,0.021785,0.008136,0.008136,0.011549,0.014173,0.050656,0.030971,0.49375,0.2125,0.375,0,0,0,0,0,?,0,?,?
3607,'2016/11/25 16:38:45:639',14,0,0.026247,0.02231,0.009186,0.008136,0.011549,0.013648,0.050131,0.030971,0.6375,0.25625,0.39375,0,0,0,0,0,?,0,?,?
3608,'2016/11/25 16:38:45:672',14,0,0.026509,0.023097,0.009449,0.008399,0.011286,0.013123,0.054331,0.029659,0.66875,0.3,0.45625,0,0,0,0,0,?,0,?,?
3609,'2016/11/25 16:38:45:706',14,0,0.028346,0.022572,0.009449,0.008661,0.011549,0.013123,0.053806,0.029659,0.65625,0.275,0.48125,0,0,0,0,0,?,0,?,?
3610,'2016/11/25 16:38:45:738',14,0,0.027034,0.021785,0.009974,0.008136,0.011549,0.012336,0.055906,0.029396,0.6375,0.25625,0.41875,0,0,0,0,0,?,0,?,?
3611,'2016/11/25 16:38:45:771',14,0,0.027034,0.020997,0.010236,0.008136,0.011549,0.012598,0.059843,0.029659,0.6375,0.3,0.3625,0,0,0,0,0,?,0,?,?
3612,'2016/11/25 16:38:45:806',14,0,0.026247,0.020997,0.010761,0.008136,0.011811,0.012598,0.057743,0.029396,0.6,0.30625,0.38125,0,0,0,0,0,?,0,?,?
3613,'2016/11/25 16:38:45:840',14,0,0.025984,0.021785,0.011024,0.008661,0.011549,0.012861,0.058793,0.029921,0.65,0.31875,0.3375,0,0,0,0,0,?,0,?,?
3614,'2016/11/25 16:38:45:872',14,0,0.024934,0.021785,0.011286,0.008136,0.011024,0.012336,0.056693,0.029659,0.6875,0.3375,0.3375,0,0,0,0,0,?,0,?,?
3615,'2016/11/25 16:38:45:906',14,0,0.025722,0.021785,0.011024,0.008399,0.011024,0.012861,0.066142,0.029134,0.6875,0.325,0.30625,0,0,0,0,0,?,0,?,?
3616,'2016/11/25 16:38:45:939',14,0,0.024672,0.020997,0.011024,0.008399,0.010499,0.013386,0.065092,0.028609,0.5625,0.33125,0.275,0,0,0,0,0,?,0,?,?
3617,'2016/11/25 16:38:45:972',14,0,0.023622,0.020735,0.011024,0.008136,0.010499,0.013123,0.066142,0.029134,0.4375,0.28125,0.25,0,0,0,0,0,?,0,?,?
3618,'2016/11/25 16:38:46:006',14,0,0.023097,0.019423,0.011024,0.007874,0.010499,0.013123,0.065879,0.028609,0.3625,0.23125,0.2,0,0,0,0,0,?,0,?,?
3619,'2016/11/25 16:38:46:039',14,0,0.023885,0.019685,0.010761,0.007874,0.009974,0.013911,0.067979,0.029921,0.38125,0.26875,0.2375,0,0,0,0,0,?,0,?,?
3620,'2016/11/25 16:38:46:072',14,0,0.025459,0.02126,0.010236,0.008399,0.009711,0.013911,0.068766,0.029659,0.45,0.25,0.26875,0,0,0,0,0,?,0,?,?
3621,'2016/11/25 16:38:46:105',14,0,0.025197,0.021522,0.010236,0.008661,0.008924,0.015223,0.068241,0.029134,0.425,0.21875,0.33125,0,0,0,0,0,?,0,?,?
3622,'2016/11/25 16:38:46:138',14,0,0.025459,0.02231,0.009186,0.009186,0.009186,0.01601,0.066142,0.030971,0.3625,0.21875,0.33125,0,0,0,0,0,?,0,?,?
3623,'2016/11/25 16:38:46:172',14,0,0.026772,0.022835,0.009449,0.009449,0.009974,0.01601,0.064042,0.032283,0.325,0.2375,0.3125,0,0,0,0,0,?,0,?,?
3624,'2016/11/25 16:38:46:207',14,0,0.026247,0.023622,0.009449,0.009711,0.009711,0.016273,0.063517,0.033596,0.38125,0.20625,0.30625,0,0,0,0,0,?,0,?,?
3625,'2016/11/25 16:38:46:239',14,0,0.025459,0.023622,0.009711,0.009974,0.009449,0.015748,0.063517,0.032283,0.35625,0.2,0.3125,0,0,0,0,0,?,0,?,?
3626,'2016/11/25 16:38:46:272',14,0,0.023622,0.023097,0.010236,0.010499,0.009711,0.015486,0.066404,0.030709,0.36875,0.21875,0.33125,0,0,0,0,0,?,0,?,?
3627,'2016/11/25 16:38:46:305',14,0,0.023097,0.02126,0.009974,0.010236,0.009711,0.015486,0.066929,0.032021,0.39375,0.25,0.39375,0,0,0,0,0,?,0,?,?
3628,'2016/11/25 16:38:46:339',14,0,0.024672,0.02231,0.010236,0.009974,0.010499,0.014961,0.068766,0.032808,0.36875,0.26875,0.39375,0,0,0,0,0,?,0,?,?
3629,'2016/11/25 16:38:46:372',14,0,0.024672,0.02231,0.009974,0.009974,0.009711,0.014698,0.068504,0.033071,0.5,0.26875,0.43125,0,0,0,0,0,?,0,?,?
3630,'2016/11/25 16:38:46:406',14,0,0.024409,0.02336,0.009974,0.010236,0.009449,0.014436,0.067979,0.033596,0.525,0.3375,0.475,0,0,0,0,0,?,0,?,?
3631,'2016/11/25 16:38:46:438',14,0,0.023622,0.023097,0.009974,0.010761,0.009186,0.013911,0.069029,0.034383,0.51875,0.33125,0.41875,0,0,0,0,0,?,0,?,?
3632,'2016/11/25 16:38:46:471',14,0,0.022835,0.022047,0.009974,0.010761,0.009974,0.014436,0.069816,0.033333,0.525,0.33125,0.375,0,0,0,0,0,?,0,?,?
3633,'2016/11/25 16:38:46:505',14,0,0.023097,0.022835,0.009711,0.010236,0.010236,0.013648,0.065617,0.033333,0.51875,0.3625,0.3875,0,0,0,0,0,?,0,?,?
3634,'2016/11/25 16:38:46:538',14,0,0.022572,0.022047,0.009449,0.010761,0.010236,0.013911,0.065092,0.033071,0.48125,0.39375,0.45625,0,0,0,0,0,?,0,?,?
3635,'2016/11/25 16:38:46:571',14,0,0.023097,0.02231,0.009449,0.010761,0.009974,0.014698,0.067717,0.032283,0.5625,0.3875,0.4625,0,0,0,0,0,?,0,?,?
3636,'2016/11/25 16:38:46:606',14,0,0.024147,0.022835,0.010236,0.011024,0.009449,0.014173,0.06063,0.030184,0.6125,0.3375,0.4375,0,0,0,0,0,?,0,?,?
3637,'2016/11/25 16:38:46:639',14,0,0.024672,0.022835,0.009449,0.011549,0.009711,0.014173,0.06168,0.030709,0.625,0.31875,0.375,0,0,0,0,0,?,0,?,?
3638,'2016/11/25 16:38:46:672',14,0,0.026772,0.023097,0.009449,0.011024,0.009186,0.014436,0.059318,0.030709,0.64375,0.3,0.3625,0,0,0,0,0,?,0,?,?
3639,'2016/11/25 16:38:46:706',14,0,0.023885,0.023097,0.009974,0.010499,0.009186,0.014173,0.061155,0.032021,0.5875,0.325,0.3,0,0,0,0,0,?,0,?,?
3640,'2016/11/25 16:38:46:738',14,0,0.024409,0.024147,0.009449,0.010499,0.008924,0.014436,0.061155,0.031496,0.50625,0.33125,0.3,0,0,0,0,0,?,0,?,?
3641,'2016/11/25 16:38:46:771',14,0,0.024934,0.024409,0.010236,0.010761,0.008661,0.013911,0.059318,0.031496,0.49375,0.31875,0.31875,0,0,0,0,0,?,0,?,?
3642,'2016/11/25 16:38:46:806',14,0,0.025984,0.024934,0.009974,0.011024,0.008136,0.013648,0.058793,0.031234,0.6125,0.35,0.3625,0,0,0,0,0,?,0,?,?
3643,'2016/11/25 16:38:46:839',14,0,0.025722,0.024147,0.009711,0.010236,0.008661,0.013386,0.058793,0.030709,0.63125,0.28125,0.34375,0,0,0,0,0,?,0,?,?
3644,'2016/11/25 16:38:46:872',14,0,0.026772,0.024147,0.009711,0.010761,0.009186,0.013648,0.063517,0.030971,0.58125,0.29375,0.3125,0,0,0,0,0,?,0,?,?
3645,'2016/11/25 16:38:46:906',14,0,0.026247,0.024409,0.009974,0.010499,0.008924,0.013386,0.057743,0.030184,0.50625,0.30625,0.2875,0,0,0,0,0,?,0,?,?
3646,'2016/11/25 16:38:46:938',14,0,0.027822,0.024672,0.011024,0.011024,0.009711,0.013911,0.061155,0.034908,0.59375,0.325,0.35,0,0,0,0,0,?,0,?,?
3647,'2016/11/25 16:38:46:972',14,0,0.027297,0.024672,0.011286,0.011024,0.009711,0.013911,0.06168,0.034121,0.5375,0.34375,0.36875,0,0,0,0,0,?,0,?,?
3648,'2016/11/25 16:38:47:006',14,0,0.028084,0.025722,0.011024,0.011549,0.010236,0.014698,0.064829,0.034121,0.625,0.35625,0.3875,0,0,0,0,0,?,0,?,?
3649,'2016/11/25 16:38:47:038',14,0,0.028084,0.025459,0.011024,0.011286,0.010499,0.014436,0.06273,0.032808,0.5375,0.3125,0.425,0,0,0,0,0,?,0,?,?
3650,'2016/11/25 16:38:47:071',14,0,0.025984,0.024147,0.011024,0.010761,0.011024,0.014698,0.065092,0.032808,0.6,0.2625,0.375,0,0,0,0,0,?,0,?,?
3651,'2016/11/25 16:38:47:106',14,0,0.026509,0.024147,0.011286,0.011024,0.011549,0.014173,0.072441,0.035958,0.625,0.28125,0.39375,0,0,0,0,0,?,0,?,?
3652,'2016/11/25 16:38:47:139',14,0,0.025722,0.023097,0.011811,0.011024,0.011549,0.012861,0.079528,0.035433,0.53125,0.3375,0.4125,0,0,0,0,0,?,0,?,?
3653,'2016/11/25 16:38:47:171',14,0,0.025197,0.02231,0.011811,0.010761,0.010499,0.012073,0.08294,0.033596,0.51875,0.3625,0.4,0,0,0,0,0,?,0,?,?
3654,'2016/11/25 16:38:47:206',14,0,0.024409,0.02231,0.011811,0.010499,0.010236,0.011811,0.082677,0.031496,0.5125,0.3125,0.3625,0,0,0,0,0,?,0,?,?
3655,'2016/11/25 16:38:47:238',14,0,0.026772,0.024147,0.012336,0.011024,0.010499,0.012861,0.086614,0.037008,0.51875,0.3125,0.38125,0,0,0,0,0,?,0,?,?
3656,'2016/11/25 16:38:47:272',14,0,0.027297,0.023885,0.011811,0.010499,0.010236,0.013123,0.086352,0.034908,0.40625,0.3,0.34375,0,0,0,0,0,?,0,?,?
3657,'2016/11/25 16:38:47:306',14,0,0.026772,0.023885,0.012073,0.010499,0.009974,0.013386,0.086089,0.034646,0.4,0.29375,0.33125,0,0,0,0,0,?,0,?,?
3658,'2016/11/25 16:38:47:339',14,0,0.026247,0.023097,0.012073,0.010236,0.009186,0.013123,0.084252,0.034646,0.29375,0.29375,0.3375,0,0,0,0,0,?,0,?,?
3659,'2016/11/25 16:38:47:372',14,0,0.026509,0.022572,0.012336,0.010499,0.009711,0.013123,0.090814,0.034383,0.39375,0.3375,0.275,0,0,0,0,0,?,0,?,?
3660,'2016/11/25 16:38:47:406',14,0,0.025984,0.021522,0.012336,0.010499,0.010499,0.014173,0.095538,0.035958,0.3625,0.31875,0.325,0,0,0,0,0,?,0,?,?
3661,'2016/11/25 16:38:47:439',14,0,0.026772,0.02126,0.012073,0.009974,0.010761,0.014698,0.094751,0.035696,0.40625,0.34375,0.30625,0,0,0,0,0,?,0,?,?
3662,'2016/11/25 16:38:47:472',14,0,0.026772,0.021785,0.012073,0.009711,0.010499,0.014698,0.092651,0.035958,0.49375,0.26875,0.2625,0,0,0,0,0,?,0,?,?
3663,'2016/11/25 16:38:47:506',14,0,0.027559,0.020997,0.012073,0.009974,0.009974,0.015223,0.095276,0.034908,0.5375,0.275,0.26875,0,0,0,0,0,?,0,?,?
3664,'2016/11/25 16:38:47:539',14,0,0.028084,0.02126,0.013123,0.010761,0.010499,0.014436,0.101837,0.03622,0.5875,0.28125,0.2625,0,0,0,0,0,?,0,?,?
3665,'2016/11/25 16:38:47:572',14,0,0.028609,0.021522,0.012861,0.010499,0.010236,0.013911,0.100262,0.036483,0.6125,0.275,0.2625,0,0,0,0,0,?,0,?,?
3666,'2016/11/25 16:38:47:605',14,0,0.028346,0.02231,0.012336,0.010499,0.009974,0.013911,0.106562,0.036745,0.6,0.2625,0.28125,0,0,0,0,0,?,0,?,?
3667,'2016/11/25 16:38:47:638',14,0,0.027822,0.022572,0.012336,0.009711,0.010236,0.014173,0.104987,0.038058,0.69375,0.24375,0.28125,0,0,0,0,0,?,0,?,?
3668,'2016/11/25 16:38:47:671',14,0,0.026247,0.021522,0.012598,0.010499,0.010761,0.013648,0.104199,0.038583,0.74375,0.25,0.26875,0,0,0,0,0,?,0,?,?
3669,'2016/11/25 16:38:47:706',14,0,0.028609,0.022047,0.012336,0.011024,0.010761,0.013648,0.106824,0.038583,0.65625,0.23125,0.2875,0,0,0,0,0,?,0,?,?
3670,'2016/11/25 16:38:47:738',14,0,0.027822,0.020997,0.012598,0.011024,0.011549,0.014173,0.106824,0.038058,0.63125,0.225,0.2625,0,0,0,0,0,?,0,?,?
3671,'2016/11/25 16:38:47:771',14,0,0.027297,0.021522,0.011549,0.010499,0.011811,0.013911,0.104199,0.03832,0.55,0.19375,0.24375,0,0,0,0,0,?,0,?,?
3672,'2016/11/25 16:38:47:806',14,0,0.027297,0.02126,0.011549,0.010236,0.012073,0.013648,0.105774,0.03832,0.4375,0.16875,0.24375,0,0,0,0,0,?,0,?,?
3673,'2016/11/25 16:38:47:839',14,0,0.027559,0.022047,0.011811,0.010499,0.011549,0.013911,0.104462,0.039895,0.475,0.1625,0.24375,0,0,0,0,0,?,0,?,?
3674,'2016/11/25 16:38:47:872',14,0,0.027559,0.022572,0.011286,0.009974,0.011286,0.013648,0.102887,0.039633,0.4625,0.175,0.28125,0,0,0,0,0,?,0,?,?
3675,'2016/11/25 16:38:47:905',14,0,0.027559,0.022835,0.011024,0.009974,0.011286,0.013386,0.099738,0.03937,0.4625,0.1875,0.30625,0,0,0,0,0,?,0,?,?
3676,'2016/11/25 16:38:47:939',14,0,0.026772,0.023097,0.009974,0.009449,0.010499,0.012861,0.100787,0.034121,0.4875,0.19375,0.26875,0,0,0,0,0,?,0,?,?
3677,'2016/11/25 16:38:47:972',14,0,0.027034,0.022572,0.009974,0.009186,0.010236,0.013648,0.099475,0.033333,0.4625,0.2,0.26875,0,0,0,0,0,?,0,?,?
3678,'2016/11/25 16:38:48:006',14,0,0.025722,0.022047,0.010236,0.008661,0.009974,0.013648,0.098425,0.033596,0.39375,0.175,0.2625,0,0,0,0,0,?,0,?,?
3679,'2016/11/25 16:38:48:039',14,0,0.024672,0.02231,0.010499,0.009186,0.009974,0.013911,0.100525,0.034121,0.3625,0.1625,0.2375,0,0,0,0,0,?,0,?,?
3680,'2016/11/25 16:38:48:072',14,0,0.025197,0.02231,0.009974,0.008924,0.009449,0.013911,0.097638,0.034383,0.3625,0.1625,0.19375,0,0,0,0,0,?,0,?,?
3681,'2016/11/25 16:38:48:106',14,0,0.025197,0.022047,0.009711,0.009186,0.009186,0.013386,0.090551,0.031234,0.39375,0.14375,0.18125,0,0,0,0,0,?,0,?,?
3682,'2016/11/25 16:38:48:138',14,0,0.025722,0.02126,0.009974,0.009186,0.009186,0.013386,0.083727,0.030184,0.4,0.175,0.1625,0,0,0,0,0,?,0,?,?
3683,'2016/11/25 16:38:48:172',14,0,0.025197,0.020997,0.009711,0.009186,0.009186,0.013386,0.080315,0.030184,0.29375,0.15,0.1875,0,0,0,0,0,?,0,?,?
3684,'2016/11/25 16:38:48:206',14,0,0.025722,0.020735,0.009711,0.009711,0.009186,0.013386,0.080315,0.030709,0.26875,0.18125,0.1875,0,0,0,0,0,?,0,?,?
3685,'2016/11/25 16:38:48:239',14,0,0.02336,0.019423,0.008924,0.009186,0.008661,0.012598,0.07664,0.025197,0.275,0.2375,0.16875,0,0,0,0,0,?,0,?,?
3686,'2016/11/25 16:38:48:272',14,0,0.02336,0.01916,0.009449,0.009186,0.008661,0.012073,0.074803,0.025722,0.2375,0.26875,0.1875,0,0,0,0,0,?,0,?,?
3687,'2016/11/25 16:38:48:305',14,0,0.024147,0.019423,0.008924,0.009449,0.008661,0.011811,0.074278,0.025722,0.2375,0.275,0.1875,0,0,0,0,0,?,0,?,?
3688,'2016/11/25 16:38:48:339',14,0,0.023097,0.01916,0.009449,0.009711,0.009186,0.011549,0.075853,0.024672,0.26875,0.275,0.1875,0,0,0,0,0,?,0,?,?
3689,'2016/11/25 16:38:48:372',14,0,0.022572,0.019423,0.009449,0.009711,0.009186,0.012073,0.072966,0.028871,0.375,0.24375,0.18125,0,0,0,0,0,?,0,?,?
3690,'2016/11/25 16:38:48:406',14,0,0.022572,0.019948,0.009711,0.009711,0.009186,0.011024,0.069029,0.026772,0.375,0.2625,0.175,0,0,0,0,0,?,0,?,?
3691,'2016/11/25 16:38:48:439',14,0,0.022572,0.020472,0.009711,0.009974,0.009186,0.010761,0.068504,0.026509,0.3875,0.26875,0.1875,0,0,0,0,0,?,0,?,?
3692,'2016/11/25 16:38:48:472',14,0,0.022835,0.020997,0.009711,0.009974,0.009449,0.011811,0.070079,0.025984,0.4875,0.2625,0.21875,0,0,0,0,0,?,0,?,?
3693,'2016/11/25 16:38:48:505',14,0,0.022835,0.021522,0.010499,0.009974,0.010236,0.012336,0.067454,0.026247,0.53125,0.275,0.23125,0,0,0,0,0,?,0,?,?
3694,'2016/11/25 16:38:48:539',14,0,0.022835,0.020997,0.009974,0.008924,0.009449,0.012861,0.06063,0.025197,0.55625,0.25,0.2125,0,0,0,0,0,?,0,?,?
3695,'2016/11/25 16:38:48:571',14,0,0.023097,0.020735,0.010236,0.009186,0.009711,0.013123,0.05958,0.024934,0.51875,0.1875,0.19375,0,0,0,0,0,?,0,?,?
3696,'2016/11/25 16:38:48:606',14,0,0.02231,0.019423,0.010761,0.008924,0.009711,0.012861,0.052756,0.023097,0.5125,0.15,0.18125,0,0,0,0,0,?,0,?,?
3697,'2016/11/25 16:38:48:639',14,0,0.021785,0.01916,0.010761,0.009449,0.009711,0.013648,0.054593,0.02126,0.5,0.1375,0.1875,0,0,0,0,0,?,0,?,?
3698,'2016/11/25 16:38:48:672',14,0,0.021522,0.01916,0.011286,0.008924,0.009974,0.014436,0.06378,0.026247,0.4625,0.175,0.1875,0,0,0,0,0,?,0,?,?
3699,'2016/11/25 16:38:48:706',14,0,0.019948,0.01811,0.011286,0.009186,0.009974,0.014436,0.06168,0.024934,0.4,0.2,0.20625,0,0,0,0,0,?,0,?,?
3700,'2016/11/25 16:38:48:738',14,0,0.019685,0.017848,0.011286,0.009711,0.009711,0.014436,0.058268,0.025722,0.4,0.175,0.20625,0,0,0,0,0,?,0,?,?
3701,'2016/11/25 16:38:48:772',14,0,0.019948,0.017323,0.011549,0.009711,0.009711,0.014698,0.05853,0.026247,0.3625,0.1625,0.2125,0,0,0,0,0,?,0,?,?
3702,'2016/11/25 16:38:48:806',14,0,0.018898,0.016798,0.011549,0.009711,0.009711,0.014698,0.05958,0.027297,0.325,0.1625,0.175,0,0,0,0,0,?,0,?,?
3703,'2016/11/25 16:38:48:839',14,0,0.01916,0.01601,0.011286,0.009711,0.009974,0.014698,0.060892,0.026772,0.28125,0.15,0.13125,0,0,0,0,0,?,0,?,?
3704,'2016/11/25 16:38:48:872',14,0,0.019423,0.01601,0.011024,0.009711,0.009711,0.014436,0.058005,0.026509,0.2625,0.125,0.1125,0,0,0,0,0,?,0,?,?
3705,'2016/11/25 16:38:48:906',14,0,0.01916,0.015486,0.011286,0.009974,0.009711,0.014698,0.059843,0.026772,0.2875,0.13125,0.1125,0,0,0,0,0,?,0,?,?
3706,'2016/11/25 16:38:48:939',14,0,0.01811,0.014698,0.011024,0.009974,0.009449,0.013911,0.055906,0.027559,0.275,0.125,0.1,0,0,0,0,0,?,0,?,?
3707,'2016/11/25 16:38:48:972',14,0,0.01916,0.01601,0.011286,0.010236,0.009711,0.013123,0.059318,0.027822,0.24375,0.13125,0.09375,0,0,0,0,0,?,0,?,?
3708,'2016/11/25 16:38:49:005',14,0,0.019948,0.015486,0.011024,0.010499,0.009449,0.012336,0.058268,0.027822,0.275,0.1125,0.0875,0,0,0,0,0,?,0,?,?
3709,'2016/11/25 16:38:49:039',14,0,0.02021,0.015748,0.010761,0.009974,0.009186,0.012336,0.055381,0.029921,0.26875,0.11875,0.08125,0,0,0,0,0,?,0,?,?
3710,'2016/11/25 16:38:49:072',14,0,0.019948,0.01601,0.011549,0.009974,0.008924,0.011811,0.055381,0.029396,0.3,0.14375,0.10625,0,0,0,0,0,?,0,?,?
3711,'2016/11/25 16:38:49:106',14,0,0.02021,0.016535,0.012861,0.010236,0.009186,0.012073,0.05853,0.032283,0.33125,0.15,0.09375,0,0,0,0,0,?,0,?,?
3712,'2016/11/25 16:38:49:139',14,0,0.01916,0.016798,0.012336,0.010499,0.008924,0.012598,0.065879,0.033596,0.3125,0.13125,0.1125,0,0,0,0,0,?,0,?,?
3713,'2016/11/25 16:38:49:171',14,0,0.018635,0.016798,0.012336,0.010761,0.009186,0.012598,0.070079,0.033858,0.325,0.13125,0.11875,0,0,0,0,0,?,0,?,?
3714,'2016/11/25 16:38:49:206',14,0,0.018373,0.016273,0.012861,0.010499,0.009449,0.013648,0.070866,0.034383,0.31875,0.15,0.16875,0,0,0,0,0,?,0,?,?
3715,'2016/11/25 16:38:49:239',14,0,0.018373,0.01601,0.012598,0.010499,0.009711,0.013911,0.073753,0.035696,0.30625,0.14375,0.175,0,0,0,0,0,?,0,?,?
3716,'2016/11/25 16:38:49:272',14,0,0.019685,0.017323,0.012598,0.010499,0.009449,0.014173,0.076378,0.035433,0.31875,0.16875,0.18125,0,0,0,0,0,?,0,?,?
3717,'2016/11/25 16:38:49:306',14,0,0.020472,0.018635,0.012598,0.010236,0.009974,0.014436,0.081102,0.034646,0.30625,0.19375,0.175,0,0,0,0,0,?,0,?,?
3718,'2016/11/25 16:38:49:339',14,0,0.021522,0.019423,0.011811,0.010499,0.009974,0.014698,0.07979,0.035171,0.35,0.175,0.1625,0,0,0,0,0,?,0,?,?
3719,'2016/11/25 16:38:49:372',14,0,0.022047,0.018898,0.011811,0.010499,0.009974,0.016798,0.07769,0.031234,0.3625,0.16875,0.15625,0,0,0,0,0,?,0,?,?
3720,'2016/11/25 16:38:49:406',14,0,0.02231,0.018898,0.011286,0.010761,0.009449,0.017323,0.076115,0.031234,0.33125,0.15625,0.15625,0,0,0,0,0,?,0,?,?
3721,'2016/11/25 16:38:49:452',14,0,0.021785,0.018373,0.011024,0.010236,0.009186,0.017585,0.075591,0.031234,0.33125,0.16875,0.1625,0,0,0,0,0,?,0,?,?
3722,'2016/11/25 16:38:49:471',14,0,0.021785,0.017585,0.010761,0.010236,0.008399,0.016535,0.074803,0.032021,0.31875,0.175,0.15625,0,0,0,0,0,?,0,?,?
3723,'2016/11/25 16:38:49:506',14,0,0.020735,0.016798,0.009974,0.010236,0.007874,0.015748,0.075328,0.031759,0.3625,0.1875,0.14375,0,0,0,0,0,?,0,?,?
3724,'2016/11/25 16:38:49:539',14,0,0.02021,0.017848,0.009449,0.010236,0.008661,0.01601,0.075328,0.031496,0.36875,0.175,0.10625,0,0,0,0,0,?,0,?,?
3725,'2016/11/25 16:38:49:571',14,0,0.019423,0.018373,0.009449,0.009974,0.008924,0.01601,0.073228,0.031496,0.35,0.18125,0.1,0,0,0,0,0,?,0,?,?
3726,'2016/11/25 16:38:49:606',14,0,0.019423,0.017848,0.008924,0.009974,0.009186,0.01601,0.077165,0.031496,0.375,0.16875,0.15,0,0,0,0,0,?,0,?,?
3727,'2016/11/25 16:38:49:639',14,0,0.019423,0.01706,0.009186,0.009711,0.008661,0.014961,0.075853,0.032283,0.36875,0.13125,0.15625,0,0,0,0,0,?,0,?,?
3728,'2016/11/25 16:38:49:672',14,0,0.020472,0.017585,0.008661,0.009711,0.008661,0.014173,0.067454,0.027822,0.33125,0.15,0.1875,0,0,0,0,0,?,0,?,?
3729,'2016/11/25 16:38:49:705',14,0,0.019948,0.017323,0.008661,0.009449,0.008661,0.014698,0.065354,0.027822,0.3,0.11875,0.21875,0,0,0,0,0,?,0,?,?
3730,'2016/11/25 16:38:49:739',14,0,0.020735,0.01916,0.008661,0.008924,0.008399,0.014173,0.065354,0.028609,0.3125,0.10625,0.20625,0,0,0,0,0,?,0,?,?
3731,'2016/11/25 16:38:49:772',14,0,0.022047,0.02021,0.008661,0.009186,0.008399,0.014173,0.070079,0.028609,0.40625,0.11875,0.225,0,0,0,0,0,?,0,?,?
3732,'2016/11/25 16:38:49:806',14,0,0.02231,0.020997,0.008399,0.008924,0.008136,0.014436,0.074541,0.030184,0.4625,0.11875,0.225,0,0,0,0,0,?,0,?,?
3733,'2016/11/25 16:38:49:838',14,0,0.021785,0.020997,0.008136,0.008924,0.008399,0.014961,0.073228,0.029396,0.41875,0.15,0.26875,0,0,0,0,0,?,0,?,?
3734,'2016/11/25 16:38:49:872',14,0,0.020735,0.02021,0.008661,0.009449,0.008399,0.014961,0.082677,0.031496,0.45,0.2,0.275,0,0,0,0,0,?,0,?,?
3735,'2016/11/25 16:38:49:906',14,0,0.021522,0.02021,0.009186,0.009186,0.008399,0.014961,0.081365,0.032021,0.51875,0.2625,0.26875,0,0,0,0,0,?,0,?,?
3736,'2016/11/25 16:38:49:939',14,0,0.02231,0.020472,0.009711,0.009449,0.008661,0.015748,0.082677,0.031496,0.5125,0.3375,0.2375,0,0,0,0,0,?,0,?,?
3737,'2016/11/25 16:38:49:971',14,0,0.021522,0.019685,0.009449,0.009449,0.008661,0.015748,0.080577,0.032283,0.5125,0.4125,0.25625,0,0,0,0,0,?,0,?,?
3738,'2016/11/25 16:38:50:005',14,0,0.021785,0.02231,0.009711,0.009186,0.008399,0.016273,0.084252,0.032808,0.53125,0.425,0.25625,0,0,0,0,0,?,0,?,?
